measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,182,Republic of Malawi,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2018,130.2767339214298,175.284657537278,92.94583374113844
1,Deaths,182,Republic of Malawi,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2018,216.94726923186764,288.13306779322636,160.41124052836324
1,Deaths,182,Republic of Malawi,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2018,327.8067445384988,420.6548928293329,243.86337107143063
1,Deaths,182,Republic of Malawi,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2018,539.8928091862875,677.6295669463594,407.22336915848024
1,Deaths,182,Republic of Malawi,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2018,736.3451550918892,946.6038565295197,545.7834378302712
1,Deaths,182,Republic of Malawi,3,Both,21,80+ years,493,Ischemic heart disease,3,Rate,2018,1309.140595327915,1651.3829779534867,1030.4628546540089
1,Deaths,182,Republic of Malawi,3,Both,234,75+ years,493,Ischemic heart disease,3,Rate,2018,985.2154835859398,1215.8105290499434,791.1373978946042
1,Deaths,182,Republic of Malawi,3,Both,10,25-29 years,494,Stroke,3,Rate,2018,4.344888254326727,5.955107444873597,2.9917940710945126
1,Deaths,182,Republic of Malawi,3,Both,11,30-34 years,494,Stroke,3,Rate,2018,9.503004950333107,13.054214572834244,6.591602330849727
1,Deaths,182,Republic of Malawi,3,Both,12,35-39 years,494,Stroke,3,Rate,2018,14.128060020662582,19.78690722557126,9.56480444591794
1,Deaths,182,Republic of Malawi,3,Both,13,40-44 years,494,Stroke,3,Rate,2018,32.396767163528395,44.75020736591859,22.611023145510043
1,Deaths,182,Republic of Malawi,3,Both,14,45-49 years,494,Stroke,3,Rate,2018,63.98983558468,83.10544980414406,46.503983661986254
1,Deaths,182,Republic of Malawi,3,Both,15,50-54 years,494,Stroke,3,Rate,2018,118.55946170962049,153.54271847878445,85.26088601232979
1,Deaths,182,Republic of Malawi,3,Both,16,55-59 years,494,Stroke,3,Rate,2018,202.20458692511656,251.06918709349256,154.69429769654496
1,Deaths,182,Republic of Malawi,3,Both,17,60-64 years,494,Stroke,3,Rate,2018,371.39119003901175,469.4422301057284,292.50081873221603
1,Deaths,182,Republic of Malawi,3,Both,18,65-69 years,494,Stroke,3,Rate,2018,629.4761168446182,781.0531014486052,491.1678275060979
1,Deaths,182,Republic of Malawi,3,Both,19,70-74 years,494,Stroke,3,Rate,2018,969.5383820668084,1180.7372794414116,774.1163965803636
1,Deaths,182,Republic of Malawi,3,Both,20,75-79 years,494,Stroke,3,Rate,2018,1576.6533275717438,1956.1750002966487,1225.6336212076258
1,Deaths,182,Republic of Malawi,3,Both,21,80+ years,494,Stroke,3,Rate,2018,2615.5089059253464,3235.3917189365916,2057.4164875946526
1,Deaths,182,Republic of Malawi,3,Both,234,75+ years,494,Stroke,3,Rate,2018,2028.0192269514655,2458.762334914205,1637.5980627413037
1,Deaths,168,Republic of Angola,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2018,1.8937202382800855,2.7171556147535334,1.2513737145779287
1,Deaths,168,Republic of Angola,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2018,4.814357419557857,6.94684131026174,3.2140192948533013
1,Deaths,168,Republic of Angola,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2018,9.2649680928229,13.969258551187274,6.1047535372492705
1,Deaths,168,Republic of Angola,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2018,22.561564410311018,32.787509439402434,14.608191009464825
1,Deaths,168,Republic of Angola,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2018,45.872900978600825,67.5761921523289,30.753701063150288
1,Deaths,168,Republic of Angola,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2018,86.97272876257216,122.34580598612449,59.748997934609626
1,Deaths,168,Republic of Angola,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2018,159.09271432537577,223.84332476862258,112.15509211920437
1,Deaths,168,Republic of Angola,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2018,285.7641285218815,374.20579634333444,204.66108603785028
1,Deaths,168,Republic of Angola,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2018,482.4041736292724,626.715906807817,359.0562527193057
1,Deaths,168,Republic of Angola,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2018,786.144720414421,1024.50960713731,582.2877529835414
1,Deaths,168,Republic of Angola,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2018,1136.0902589483621,1500.335842280489,847.2688077979064
1,Deaths,168,Republic of Angola,3,Both,21,80+ years,493,Ischemic heart disease,3,Rate,2018,2012.087862557743,2483.7816224154126,1579.2885417085845
1,Deaths,168,Republic of Angola,3,Both,234,75+ years,493,Ischemic heart disease,3,Rate,2018,1478.773402010332,1841.3185439820945,1186.1667162173012
1,Deaths,168,Republic of Angola,3,Both,10,25-29 years,494,Stroke,3,Rate,2018,2.7781804515576956,3.8843580581588584,1.8626455391933643
1,Deaths,168,Republic of Angola,3,Both,11,30-34 years,494,Stroke,3,Rate,2018,5.370576283704881,7.4401837674522175,3.5775779962374332
1,Deaths,168,Republic of Angola,3,Both,12,35-39 years,494,Stroke,3,Rate,2018,9.587048093440163,14.00258942002468,6.395917360164279
1,Deaths,168,Republic of Angola,3,Both,13,40-44 years,494,Stroke,3,Rate,2018,21.903050451365655,30.921249442648186,14.820180082301023
1,Deaths,168,Republic of Angola,3,Both,14,45-49 years,494,Stroke,3,Rate,2018,44.634235551085624,62.230167921097525,30.738776956638528
1,Deaths,168,Republic of Angola,3,Both,15,50-54 years,494,Stroke,3,Rate,2018,85.56587781590412,117.9156093704959,58.718019895068856
1,Deaths,168,Republic of Angola,3,Both,16,55-59 years,494,Stroke,3,Rate,2018,152.25716910958536,206.78974434669203,108.50129623103379
1,Deaths,168,Republic of Angola,3,Both,17,60-64 years,494,Stroke,3,Rate,2018,294.24782619075904,384.20553020742705,213.20995212430887
1,Deaths,168,Republic of Angola,3,Both,18,65-69 years,494,Stroke,3,Rate,2018,523.0766620984508,668.807246146642,398.3261501856486
1,Deaths,168,Republic of Angola,3,Both,19,70-74 years,494,Stroke,3,Rate,2018,917.2516546738423,1160.5402050096966,679.4713058234089
1,Deaths,168,Republic of Angola,3,Both,20,75-79 years,494,Stroke,3,Rate,2018,1409.613581220145,1862.2749556719182,1050.3362844359322
1,Deaths,168,Republic of Angola,3,Both,21,80+ years,494,Stroke,3,Rate,2018,2278.967056644138,2856.9881815016292,1826.7014326664062
1,Deaths,168,Republic of Angola,3,Both,234,75+ years,494,Stroke,3,Rate,2018,1749.6975953346216,2188.3665081657755,1396.783045127651
1,Deaths,196,Republic of South Africa,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.23962592915723008,0.3235200310369901,0.19551572396234898
1,Deaths,196,Republic of South Africa,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.728597804215549,1.1337924116305018,0.6137989284281647
1,Deaths,196,Republic of South Africa,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,1.905813678594008,2.5691268486222176,1.5975511104847429
1,Deaths,196,Republic of South Africa,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,5.684769426738621,6.424996899569238,4.922955328310587
1,Deaths,196,Republic of South Africa,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,15.375827315947845,17.99648621775393,13.128709301844959
1,Deaths,196,Republic of South Africa,3,Both,15,50-54 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,34.855558932210435,39.950504707977466,30.370669307947228
1,Deaths,196,Republic of South Africa,3,Both,16,55-59 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,61.34569005086416,69.04937394388901,54.92636477041061
1,Deaths,196,Republic of South Africa,3,Both,17,60-64 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,79.22630064398001,87.56661723154352,71.09323864586729
1,Deaths,196,Republic of South Africa,3,Both,18,65-69 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,109.72731268212368,121.44993613162941,99.76604133466067
1,Deaths,196,Republic of South Africa,3,Both,19,70-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,125.21963374201697,137.65544826416365,113.08920573140878
1,Deaths,196,Republic of South Africa,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,139.44353745665893,157.0334633051213,123.64993728491844
1,Deaths,196,Republic of South Africa,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,176.73622216487797,195.05739501367825,157.78888422999603
1,Deaths,196,Republic of South Africa,3,Both,234,75+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,158.3202252496726,174.4817369658157,142.0786727751317
1,Deaths,196,Republic of South Africa,3,Both,10,25-29 years,587,Diabetes mellitus,3,Rate,2018,1.280634097671901,1.4565376790910853,1.1264308755813492
1,Deaths,196,Republic of South Africa,3,Both,11,30-34 years,587,Diabetes mellitus,3,Rate,2018,2.059097453941235,2.314861393579972,1.7909094682947824
1,Deaths,196,Republic of South Africa,3,Both,12,35-39 years,587,Diabetes mellitus,3,Rate,2018,4.268487417364475,4.796782471102605,3.7132001492311484
1,Deaths,196,Republic of South Africa,3,Both,13,40-44 years,587,Diabetes mellitus,3,Rate,2018,11.876397143727496,13.501497635363455,10.349358535297155
1,Deaths,196,Republic of South Africa,3,Both,14,45-49 years,587,Diabetes mellitus,3,Rate,2018,28.408348341612655,31.48354135147244,25.299411693535202
1,Deaths,196,Republic of South Africa,3,Both,15,50-54 years,587,Diabetes mellitus,3,Rate,2018,66.56664115469464,72.86248026453357,60.40193965469967
1,Deaths,196,Republic of South Africa,3,Both,16,55-59 years,587,Diabetes mellitus,3,Rate,2018,127.08930642333345,139.98221294982275,115.13383321963934
1,Deaths,196,Republic of South Africa,3,Both,17,60-64 years,587,Diabetes mellitus,3,Rate,2018,264.63800874578396,288.51993924585196,242.79390255610906
1,Deaths,196,Republic of South Africa,3,Both,18,65-69 years,587,Diabetes mellitus,3,Rate,2018,400.01900344221986,433.65139101133815,365.18941150157065
1,Deaths,196,Republic of South Africa,3,Both,19,70-74 years,587,Diabetes mellitus,3,Rate,2018,496.0764649863358,539.2714329623889,451.437540775201
1,Deaths,196,Republic of South Africa,3,Both,20,75-79 years,587,Diabetes mellitus,3,Rate,2018,701.9416053277736,766.5516964594286,630.5482095580761
1,Deaths,196,Republic of South Africa,3,Both,21,80+ years,587,Diabetes mellitus,3,Rate,2018,1233.6322385202222,1332.045167472131,1111.583695652868
1,Deaths,196,Republic of South Africa,3,Both,234,75+ years,587,Diabetes mellitus,3,Rate,2018,971.0710113700151,1038.247670720612,885.9885540400991
1,Deaths,197,Kingdom of Eswatini,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2018,2.060673360476143,3.423177907755716,1.0620235559422424
1,Deaths,197,Kingdom of Eswatini,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2018,5.257753512527904,8.307859305004094,2.893117732111688
1,Deaths,197,Kingdom of Eswatini,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2018,14.296723136151304,22.920246339056618,7.901013062838695
1,Deaths,197,Kingdom of Eswatini,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2018,37.08541740865201,63.57776597898323,20.342236758274304
1,Deaths,197,Kingdom of Eswatini,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2018,77.0908388837162,135.66049766280923,41.72831224555049
1,Deaths,197,Kingdom of Eswatini,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2018,125.6053316056146,209.48534513096487,73.90525500075762
1,Deaths,197,Kingdom of Eswatini,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2018,197.75461333996822,322.9163011239336,117.0111848180004
1,Deaths,197,Kingdom of Eswatini,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2018,278.628554742129,427.1128701085313,168.95962558491257
1,Deaths,197,Kingdom of Eswatini,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2018,424.0156991430246,657.5106204798226,274.9591354915456
1,Deaths,197,Kingdom of Eswatini,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2018,622.9100073854758,931.298697908988,413.4232096241596
1,Deaths,197,Kingdom of Eswatini,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2018,986.2201331669448,1445.794651987082,660.6498042022298
1,Deaths,197,Kingdom of Eswatini,3,Both,21,80+ years,493,Ischemic heart disease,3,Rate,2018,1955.8370549650233,2590.567983388487,1427.422952523577
1,Deaths,197,Kingdom of Eswatini,3,Both,234,75+ years,493,Ischemic heart disease,3,Rate,2018,1327.8732532339873,1763.7660466246587,968.1095263822218
1,Deaths,197,Kingdom of Eswatini,3,Both,10,25-29 years,494,Stroke,3,Rate,2018,3.9482439221808976,6.802605770162957,2.0488139932218474
1,Deaths,197,Kingdom of Eswatini,3,Both,11,30-34 years,494,Stroke,3,Rate,2018,6.904158585007172,11.11588196971655,3.811420277832627
1,Deaths,197,Kingdom of Eswatini,3,Both,12,35-39 years,494,Stroke,3,Rate,2018,14.87126438411976,24.122123282785186,8.0871349635475
1,Deaths,197,Kingdom of Eswatini,3,Both,13,40-44 years,494,Stroke,3,Rate,2018,34.33438244107487,60.786346516190775,18.447071974411454
1,Deaths,197,Kingdom of Eswatini,3,Both,14,45-49 years,494,Stroke,3,Rate,2018,72.75673178697828,130.77151996404945,38.90810048458923
1,Deaths,197,Kingdom of Eswatini,3,Both,15,50-54 years,494,Stroke,3,Rate,2018,131.3054824826556,227.0928375327367,77.62734710782956
1,Deaths,197,Kingdom of Eswatini,3,Both,16,55-59 years,494,Stroke,3,Rate,2018,213.65602966010965,343.9969812061295,129.58944373333213
1,Deaths,197,Kingdom of Eswatini,3,Both,17,60-64 years,494,Stroke,3,Rate,2018,424.00275046497865,650.2115327126068,276.84685031369713
1,Deaths,197,Kingdom of Eswatini,3,Both,18,65-69 years,494,Stroke,3,Rate,2018,676.6297235459087,982.2845782057889,457.14538960454365
1,Deaths,197,Kingdom of Eswatini,3,Both,19,70-74 years,494,Stroke,3,Rate,2018,1070.0910102623848,1509.020580975541,735.8296005148761
1,Deaths,197,Kingdom of Eswatini,3,Both,20,75-79 years,494,Stroke,3,Rate,2018,1759.748381059035,2440.272316385684,1204.1419303585326
1,Deaths,197,Kingdom of Eswatini,3,Both,21,80+ years,494,Stroke,3,Rate,2018,3165.942619537998,4015.347351531377,2405.6191468014995
1,Deaths,197,Kingdom of Eswatini,3,Both,234,75+ years,494,Stroke,3,Rate,2018,2255.2333898248867,2907.82749634923,1672.0161409212506
1,Deaths,197,Kingdom of Eswatini,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2018,20.554577790644007,30.76389996642142,11.589093216786337
1,Deaths,197,Kingdom of Eswatini,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2018,29.01316473871034,41.78296923381731,16.875573047618545
1,Deaths,197,Kingdom of Eswatini,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2018,45.27981909833732,66.9251361883674,27.12672546839651
1,Deaths,197,Kingdom of Eswatini,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2018,70.8025987136658,110.46167292979568,41.5800686857437
1,Deaths,197,Kingdom of Eswatini,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2018,99.89726419437524,154.5753570188477,59.79936044101057
1,Deaths,197,Kingdom of Eswatini,3,Both,15,50-54 years,322,Lower respiratory infections,3,Rate,2018,125.70233903374799,192.79952178638996,80.64893618271479
1,Deaths,197,Kingdom of Eswatini,3,Both,16,55-59 years,322,Lower respiratory infections,3,Rate,2018,159.0081728261038,256.2173611543136,99.86649751610557
1,Deaths,197,Kingdom of Eswatini,3,Both,17,60-64 years,322,Lower respiratory infections,3,Rate,2018,248.45858417720268,367.98412622051876,164.41047743952663
1,Deaths,197,Kingdom of Eswatini,3,Both,18,65-69 years,322,Lower respiratory infections,3,Rate,2018,318.7899088268098,464.47608990717384,207.32829711613584
1,Deaths,197,Kingdom of Eswatini,3,Both,19,70-74 years,322,Lower respiratory infections,3,Rate,2018,443.70954244261594,622.2065690295266,301.2141653786243
1,Deaths,197,Kingdom of Eswatini,3,Both,20,75-79 years,322,Lower respiratory infections,3,Rate,2018,709.6965793155405,966.7035622544671,491.79975823945017
1,Deaths,197,Kingdom of Eswatini,3,Both,21,80+ years,322,Lower respiratory infections,3,Rate,2018,1492.8074878029695,1867.7378831574586,1122.9445419028352
1,Deaths,197,Kingdom of Eswatini,3,Both,234,75+ years,322,Lower respiratory infections,3,Rate,2018,985.6326518287049,1241.8140976354543,756.8647734661507
1,Deaths,182,Republic of Malawi,3,Both,10,25-29 years,587,Diabetes mellitus,3,Rate,2018,2.7928972713734503,3.8342556400656878,2.0256626615272593
1,Deaths,182,Republic of Malawi,3,Both,11,30-34 years,587,Diabetes mellitus,3,Rate,2018,3.9186930435828358,5.53924863110019,2.7910727330228218
1,Deaths,182,Republic of Malawi,3,Both,12,35-39 years,587,Diabetes mellitus,3,Rate,2018,6.676510826301992,9.022239338070442,4.8831085586182885
1,Deaths,182,Republic of Malawi,3,Both,13,40-44 years,587,Diabetes mellitus,3,Rate,2018,12.127834414947163,16.524044227419356,8.808918730576506
1,Deaths,182,Republic of Malawi,3,Both,14,45-49 years,587,Diabetes mellitus,3,Rate,2018,23.943881580980698,32.76575210962859,16.40476076668905
1,Deaths,182,Republic of Malawi,3,Both,15,50-54 years,587,Diabetes mellitus,3,Rate,2018,48.78106943044841,67.4393578649572,35.143047165660256
1,Deaths,182,Republic of Malawi,3,Both,16,55-59 years,587,Diabetes mellitus,3,Rate,2018,83.88047100918361,116.61683703460271,60.28053116461383
1,Deaths,182,Republic of Malawi,3,Both,17,60-64 years,587,Diabetes mellitus,3,Rate,2018,139.66288832675525,191.73165815802082,101.03442789227127
1,Deaths,182,Republic of Malawi,3,Both,18,65-69 years,587,Diabetes mellitus,3,Rate,2018,195.18847434075923,257.20320097363106,142.9594908506874
1,Deaths,182,Republic of Malawi,3,Both,19,70-74 years,587,Diabetes mellitus,3,Rate,2018,299.8285947268602,393.27300078496376,224.31621458818893
1,Deaths,182,Republic of Malawi,3,Both,20,75-79 years,587,Diabetes mellitus,3,Rate,2018,421.1001423966396,548.4166494182632,316.40549732399023
1,Deaths,182,Republic of Malawi,3,Both,21,80+ years,587,Diabetes mellitus,3,Rate,2018,677.525036719374,830.261385831444,550.8885627509784
1,Deaths,182,Republic of Malawi,3,Both,234,75+ years,587,Diabetes mellitus,3,Rate,2018,532.5125999711188,648.0087920314304,435.6200415602006
1,Deaths,184,Republic of Mozambique,3,Both,10,25-29 years,587,Diabetes mellitus,3,Rate,2018,3.3386957908820185,4.6777621943338605,2.1770867243433485
1,Deaths,184,Republic of Mozambique,3,Both,11,30-34 years,587,Diabetes mellitus,3,Rate,2018,5.042919458101254,7.400073452269996,3.2885133500586434
1,Deaths,184,Republic of Mozambique,3,Both,12,35-39 years,587,Diabetes mellitus,3,Rate,2018,9.468668548057224,13.919001882661536,5.921906533476032
1,Deaths,184,Republic of Mozambique,3,Both,13,40-44 years,587,Diabetes mellitus,3,Rate,2018,17.563796924487697,25.784180218066453,11.74005395066994
1,Deaths,184,Republic of Mozambique,3,Both,14,45-49 years,587,Diabetes mellitus,3,Rate,2018,32.955573955872076,49.20892548544835,21.634962370314938
1,Deaths,184,Republic of Mozambique,3,Both,15,50-54 years,587,Diabetes mellitus,3,Rate,2018,63.93763239969744,92.86462322521639,42.86606624592766
1,Deaths,184,Republic of Mozambique,3,Both,16,55-59 years,587,Diabetes mellitus,3,Rate,2018,104.48547814102741,146.11557453349695,69.85000199729639
1,Deaths,184,Republic of Mozambique,3,Both,17,60-64 years,587,Diabetes mellitus,3,Rate,2018,163.14777398368167,220.77939373331625,109.99643179496793
1,Deaths,184,Republic of Mozambique,3,Both,18,65-69 years,587,Diabetes mellitus,3,Rate,2018,209.623089201614,281.4848874914203,147.8103640223186
1,Deaths,184,Republic of Mozambique,3,Both,19,70-74 years,587,Diabetes mellitus,3,Rate,2018,285.7439599677459,391.94952115843614,201.48607978025717
1,Deaths,184,Republic of Mozambique,3,Both,20,75-79 years,587,Diabetes mellitus,3,Rate,2018,371.46223354456936,494.49643768540244,271.6073684816506
1,Deaths,184,Republic of Mozambique,3,Both,21,80+ years,587,Diabetes mellitus,3,Rate,2018,701.116855789786,881.5252035865815,531.0887639492855
1,Deaths,184,Republic of Mozambique,3,Both,234,75+ years,587,Diabetes mellitus,3,Rate,2018,514.126261015395,636.8442007094006,402.78304899548124
1,Deaths,197,Kingdom of Eswatini,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,0.9087092217766437,1.4474316168927028,0.4469999376802134
1,Deaths,197,Kingdom of Eswatini,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,1.6268038618816296,2.6739889491903317,0.8944115539424647
1,Deaths,197,Kingdom of Eswatini,3,Both,12,35-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,3.496160694966093,5.777470293028631,1.810773281647728
1,Deaths,197,Kingdom of Eswatini,3,Both,13,40-44 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,9.23086542288378,14.576205408031267,5.505665801596897
1,Deaths,197,Kingdom of Eswatini,3,Both,14,45-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,21.77707939667761,34.43543481082612,12.601165992728243
1,Deaths,197,Kingdom of Eswatini,3,Both,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,42.23450612663268,67.79091840442268,24.283195776565528
1,Deaths,197,Kingdom of Eswatini,3,Both,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,81.27359430223049,122.70814205309081,50.79154886826352
1,Deaths,197,Kingdom of Eswatini,3,Both,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,127.1839282825625,196.19887190015922,80.64669283910695
1,Deaths,197,Kingdom of Eswatini,3,Both,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,243.1076267283679,358.13533351203074,158.67464701687743
1,Deaths,197,Kingdom of Eswatini,3,Both,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,456.85562103893534,643.4602710519318,319.51878110879227
1,Deaths,197,Kingdom of Eswatini,3,Both,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,633.5983767888073,894.5043692683953,435.6467060007699
1,Deaths,197,Kingdom of Eswatini,3,Both,21,80+ years,509,Chronic obstructive pulmonary disease,3,Rate,2018,955.087947855046,1294.9386792992186,656.5513738457063
1,Deaths,197,Kingdom of Eswatini,3,Both,234,75+ years,509,Chronic obstructive pulmonary disease,3,Rate,2018,746.8780778279664,979.4337964100018,542.314990441409
1,Deaths,182,Republic of Malawi,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2018,11.53203272208449,16.067633174916676,8.415803330846225
1,Deaths,182,Republic of Malawi,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2018,13.055776657027474,17.764187679966184,9.235832610324888
1,Deaths,182,Republic of Malawi,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2018,16.716436426694102,22.896245217810076,11.99310010944252
1,Deaths,182,Republic of Malawi,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2018,28.277661229190777,39.14044679503255,20.313334347901424
1,Deaths,182,Republic of Malawi,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2018,41.22888838009993,57.03459896568833,30.17026145522885
1,Deaths,182,Republic of Malawi,3,Both,15,50-54 years,322,Lower respiratory infections,3,Rate,2018,61.031708842000555,83.26672150010108,43.98431590654664
1,Deaths,182,Republic of Malawi,3,Both,16,55-59 years,322,Lower respiratory infections,3,Rate,2018,98.69456545088765,135.7814320150113,69.1610930995257
1,Deaths,182,Republic of Malawi,3,Both,17,60-64 years,322,Lower respiratory infections,3,Rate,2018,176.73823222554338,240.83569271490418,127.11419347834602
1,Deaths,182,Republic of Malawi,3,Both,18,65-69 years,322,Lower respiratory infections,3,Rate,2018,266.2203163313334,350.46621965290655,188.29734774883624
1,Deaths,182,Republic of Malawi,3,Both,19,70-74 years,322,Lower respiratory infections,3,Rate,2018,463.85073482918426,626.7429358019081,332.01209306113134
1,Deaths,182,Republic of Malawi,3,Both,20,75-79 years,322,Lower respiratory infections,3,Rate,2018,824.629438516059,1065.7928390332925,594.0620322151025
1,Deaths,182,Republic of Malawi,3,Both,21,80+ years,322,Lower respiratory infections,3,Rate,2018,1620.4984816329138,1983.756366325087,1288.2471688963883
1,Deaths,182,Republic of Malawi,3,Both,234,75+ years,322,Lower respiratory infections,3,Rate,2018,1170.4216293846205,1416.7127009988972,932.6997484855771
1,Deaths,182,Republic of Malawi,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,0.5198211747924685,0.8914492292582066,0.28451212549918836
1,Deaths,182,Republic of Malawi,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,0.9771443387726819,1.4960215524251692,0.5713781153235369
1,Deaths,182,Republic of Malawi,3,Both,12,35-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,1.6830308400698974,2.630436433688166,1.005258396494127
1,Deaths,182,Republic of Malawi,3,Both,13,40-44 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,3.096728712969911,4.664122184547923,1.851710398448101
1,Deaths,182,Republic of Malawi,3,Both,14,45-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,8.133016997217485,12.322931135445232,5.033722068249265
1,Deaths,182,Republic of Malawi,3,Both,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,14.119048184509133,19.39875952590308,9.655730980047423
1,Deaths,182,Republic of Malawi,3,Both,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,32.73635457981417,44.651138797238886,22.034995166742178
1,Deaths,182,Republic of Malawi,3,Both,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,66.44454898369118,91.01662857429498,48.51642378563133
1,Deaths,182,Republic of Malawi,3,Both,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,121.78056848381786,162.78755580962712,90.67775230433152
1,Deaths,182,Republic of Malawi,3,Both,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,217.85212606483884,291.72542835506704,161.90102355020656
1,Deaths,182,Republic of Malawi,3,Both,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,300.7584461693883,405.02444314458137,213.2644020357164
1,Deaths,182,Republic of Malawi,3,Both,21,80+ years,509,Chronic obstructive pulmonary disease,3,Rate,2018,528.7027646365052,669.1969421116238,402.3301388479547
1,Deaths,182,Republic of Malawi,3,Both,234,75+ years,509,Chronic obstructive pulmonary disease,3,Rate,2018,399.7965554669909,504.01772553557583,306.61497399492737
1,Deaths,198,Republic of Zimbabwe,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.3308661914266557,0.4920851301863783,0.20480944981421428
1,Deaths,198,Republic of Zimbabwe,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.8736453217737783,1.295618823083896,0.5485987235273567
1,Deaths,198,Republic of Zimbabwe,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,2.180870321449988,3.270713927984615,1.3681784422358874
